chr_name	start	end	log2FoldChange	padj	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr3	153124284	153383958	-1.5042203330770099	0.000376761185218703	MSTRG.24417	Zm00001d042142	GRMZM2G366607	Probable inactive purple acid phosphatase 16	[source:homolog]
chr5	128733321	128829198	1.86878061759756	0.00037870284060768797	MSTRG.38093	Zm00001d015884	GRMZM2G024024	Protein kinase  	 [source: RefGen_v3] 
chr1	78239610	78241044	-1.24487366010097	0.00038425633304391	MSTRG.2691	Zm00001d029594	GRMZM2G077316	 aoc1;allene oxide cyclase1: jasmonate pathway gene induced by herbivory	 [source: characterized gene (MaizeGDB_09082017)]
chr5	184494133	184509445	6.650254144679099	0.000387816977017666	MSTRG.39504	Zm00001d017077	GRMZM2G025832	 pr1;red aleurone1: changes purple aleurone to red; encodes flavonoid 3'-hydroxylase	 [source: characterized gene (MaizeGDB_09082017)]
chr3	219574711	219869702	6.674377577356981	0.00038915316916168704	MSTRG.26842	Zm00001d044122	GRMZM2G026930	Dihydroflavonol-4-reductase  	 [source: RefGen_v3] 
chr3	53767845	53777713	-1.30715543102608	0.000398540436447737	MSTRG.22562	Zm00001d040611	GRMZM2G087741	Homeobox protein liguleless 3  	 [source: RefGen_v3] 
chr6	167109322	167110362	-2.0520799823383897	0.000402834478648734	MSTRG.46020	Zm00001d038924	GRMZM2G037998	Galactosyltransferase family protein	[source:homolog]
chr4	173598165	174046094	-1.3349516429747	0.000410823414698989	MSTRG.31692	Zm00001d051892	GRMZM2G075513	Anthocyanin 5-aromatic acyltransferase  	 [source: RefGen_v3] 
chr4	188826682	188830788	2.83028512289775	0.00041287322537186	MSTRG.32242	Zm00001d052385	GRMZM2G346113	Putative RNA-binding zinc finger family protein  	 [source: RefGen_v3] 
chr1	180178674	180715804	-1.2314459015886001	0.000427517511074869	MSTRG.4687	Zm00001d031168	GRMZM2G080603	Glycine-rich RNA-binding protein 2  	 [source: RefGen_v3] 
chr2	172200118	172202502	-1.2167206793715701	0.00043185866458824704	MSTRG.17965	Zm00001d005394	GRMZM5G872070	Fiber protein Fb34	[source:homolog]
chr5	50002094	50036977	2.0893447467903	0.000437034113916734	MSTRG.35788	Zm00001d014489	GRMZM2G163544	Putative beta-glucosidase 41	[source:homolog]
chr10	117014947	117017239	-1.68240908888646	0.000440578374648055	MSTRG.11870	Zm00001d025400	GRMZM2G349709	monooxygenase 1	[source:homolog]
chr10	144165524	144168971	-4.5285823959623395	0.000461565000155542	MSTRG.12992	Zm00001d026355	GRMZM2G148506	E2F transcription factor-like E2FE	[source:homolog]
chr8	174071742	174225521	1.80827466971018	0.000462512844573877	MSTRG.57416	Zm00001d012420	GRMZM2G310431	Heat shock 70 kDa protein  	 [source: RefGen_v3] 
chr7	28745288	28767439	2.77615681139634	0.000462694491485812	MSTRG.47218	Zm00001d019342	AC191534.3_FG003	E3 ubiquitin-protein ligase ORTHRUS 2	[source:homolog]
chr8	180363630	180365498	3.55514670902562	0.000465511023287458	MSTRG.56349	Zm00001d012766	GRMZM2G120779	Pectinesterase  	 [source: RefGen_v3] 
chr6	146336922	146533885	-1.3702246045405502	0.00047713876449455994	MSTRG.45002	Zm00001d038048	GRMZM2G041463	CBL-interacting serine/threonine-protein kinase 15%3B Putative CBL-interacting protein kinase family protein  	 [source: RefGen_v3] 
chr2	110119968	110125240	-3.2540234875019403	0.000478335335734275	MSTRG.16636	Zm00001d004407	GRMZM2G154156	Zinc finger CCCH domain-containing protein 59	[source:homolog]
chr2	111528064	111532562	4.9237515538273895	0.000489962880041577	MSTRG.16627	Zm00001d004434	GRMZM2G400655	Alpha-galactosidase 3	[source:homolog]
chr6	164162505	164324705	-1.23794851699934	0.000494474638541257	MSTRG.45729	Zm00001d038768	GRMZM2G004349	Reticulon-like protein B4	[source:homolog]
chr6	119523282	119528893	3.0452598438447898	0.000499960351626816	MSTRG.44096	Zm00001d037289	GRMZM2G156255	 ork1;outward rectifying potassium channel1:	 [source: characterized gene (MaizeGDB_09082017)]
chr9	155213106	155445751	-2.15439836251878	0.000499960351626816	MSTRG.61826	Zm00001d048370	GRMZM2G057514	Putative cytochrome P450 superfamily protein  	 [source: RefGen_v3] 
chr3	115336576	115521562	-1.62083822815118	0.0005056223099392969	MSTRG.23579	Zm00001d041387	GRMZM2G457411	RING-H2 finger protein ATL65	[source:homolog]
chr2	16287363	16290008	-1.4267273153697602	0.000507835092088403	MSTRG.14066	Zm00001d002589	GRMZM2G164318	 hyd4;hydroxylase4: beta-carotene hydroxylase	 [source: characterized gene (MaizeGDB_09082017)]
chr2	197974554	198180565	-1.24126005255456	0.000514918070691644	MSTRG.18826	Zm00001d006103	GRMZM2G179031	Double-stranded RNA-binding protein 3	[source:homolog]
chr1	221455582	221459775	2.40294639613739	0.0005161834598904731	MSTRG.6037	Zm00001d032306	GRMZM2G059985		
chr8	161474681	161477513	-2.3997446510668903	0.000516724919511713	MSTRG.55674	Zm00001d011782	GRMZM2G168375	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	[source:homolog]
chr6	131624087	131625742	2.0251138245271703	0.000523231853671419	MSTRG.44509	Zm00001d037608	GRMZM2G167387		
chr6	30481616	30630450	-1.67269452799575	0.000528648383564558	MSTRG.41496	Zm00001d035512	GRMZM2G416701	Putative AP2/EREBP transcription factor superfamily protein  	 [source: RefGen_v3] 
chr6	163587708	163594363	-1.21003257423443	0.0005429283738480339	MSTRG.45906	Zm00001d038739	GRMZM2G421791	Inner membrane protein oxaA	[source:homolog]
chr10	138349113	138351956	-2.6964868288928105	0.000543666045434392	MSTRG.12761	Zm00001d026096	GRMZM2G010290	Dof zinc finger protein DOF2.5	[source:homolog]
chr1	201946807	201963405	1.26850184788148	0.00054516496992956	MSTRG.5434	Zm00001d031790	GRMZM2G478417	ABSCISIC ACID-INSENSITIVE 5-like protein 5	[source:homolog]
chr8	177156652	177162505	-1.75610128058101	0.0005458855348399901	MSTRG.57632	Zm00001d012609	GRMZM2G106702	Serine/threonine-protein kinase  	 [source: RefGen_v3] 
chr5	2782094	2979270	-3.37896670149085	0.000555024366672628	MSTRG.36178	Zm00001d013003	GRMZM2G336533	NAC domain-containing protein 2	[source:homolog]
chr2	10157067	10313882	2.06128362105086	0.000555486677722757	MSTRG.14247	Zm00001d002316	GRMZM2G007791	 ago2a;argonaute2a:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	232825416	232826846	1.84144337735372	0.000556089503951209	MSTRG.20425	Zm00001d007486	GRMZM2G372068	UDP-glycosyltransferase 72B1	[source:homolog]
chr2	244091873	244099874	1.7027729492607702	0.0005595311232088231	MSTRG.20924	Zm00001d007959	GRMZM2G070503		
chr3	144670766	144690533	-2.25479985143161	0.0005595311232088231	MSTRG.24197	Zm00001d041941	GRMZM2G164502	Leucine-rich repeat protein kinase family protein	[source:homolog]
chr10	2230214	2231452	4.82646899220018	0.000559601858441079	MSTRG.9205	Zm00001d023290	GRMZM2G172596	 php20075a(gast);\C2 : NCBI: GAST1 protein	 [source: characterized gene (MaizeGDB_09082017)]
chr6	169733241	169857964	-1.57114146194275	0.00056494660171341	MSTRG.46166	Zm00001d039086	GRMZM5G811731	Tetratricopeptide repeat (TPR)-like superfamily protein	[source:homolog]
chr2	213114627	213222428	-1.3084180855052499	0.000576734249927841	MSTRG.19503	Zm00001d006639	GRMZM2G042612		
chr2	62062084	62264248	-2.70644587035056	0.00057688145786419	MSTRG.15732	Zm00001d003848	GRMZM2G023946		
chr4	37928346	38172894	-1.30805945429232	0.0005904127688966179	MSTRG.28770	Zm00001d049632	GRMZM2G007587	F-box/kelch-repeat protein 	[source:homolog]
chr1	149688164	149696743	-1.3171378308580801	0.0005904127688966179	MSTRG.3998	Zm00001d030627	GRMZM2G099909	Probable prefoldin subunit 3	[source:homolog]
chr8	63242648	63515236	1.27391481466372	0.000592032056755732	MSTRG.52227	Zm00001d009413	GRMZM2G387569	DUF1639 family protein	[source:homolog]
chr7	37785330	37823197	2.29288082917288	0.000596295647031308	MSTRG.47435	Zm00001d019497	AC203753.4_FG006	heteroglycan glucosidase 1	[source:homolog]
chr3	218044053	218050489	1.72070350002354	0.000596295647031308	MSTRG.26753	Zm00001d044056	GRMZM2G022915	 kch1;potassium channel 1:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	253308761	253644017	1.81090442125869	0.000611747785135059	MSTRG.7087	Zm00001d033192	GRMZM2G165005	Os03g0604500 protein	[source:homolog]
chr1	253308761	253644017	1.81090442125869	0.000611747785135059	MSTRG.7087	Zm00001d033194	GRMZM2G121293	Subtilisin-like protease  	 [source: RefGen_v3] 
chr2	235047240	235052234	-1.2642735827912601	0.000611747785135059	MSTRG.20519	Zm00001d007571	GRMZM2G135195	Probable galacturonosyltransferase 6	[source:homolog]
chr1	16748760	16752420	2.3866832529509803	0.000615693931194649	MSTRG.698	Zm00001d027888	GRMZM2G080586	alpha/beta-Hydrolases superfamily protein	[source:homolog]
chr10	1591227	1592382	-1.6046533683706201	0.000617561470071783	MSTRG.9167	Zm00001d023262	GRMZM5G886363	 brk3;brick3: Involved in formation of epidermal cell lobes as well as for properly polarized divisions of stomatal subsidiary mother cells.	 [source: characterized gene (MaizeGDB_09082017)]
chr1	202297008	202297994	-2.7087991226198	0.0006242233527088349	MSTRG.5450	Zm00001d031804	GRMZM2G104938	Probable carboxylesterase 2	[source:homolog]
chr4	192907958	192917766	3.60853074030947	0.0006256453918212929	MSTRG.32360	Zm00001d052556	GRMZM2G127230	Signal recognition particle 54 kDa protein chloroplastic	[source:homolog]
chr8	171916005	171919801	-1.3102446748803	0.000626503482936316	MSTRG.56232	Zm00001d012289	GRMZM2G169398	Transposon protein Mutator sub-class  	 [source: RefGen_v3] 
chr4	240117897	240126436	-1.44911813672785	0.000626503482936316	MSTRG.33945	Zm00001d053739	GRMZM2G143460	Heptahelical transmembrane protein 2	[source:homolog]
chr10	82983124	83469520	-1.51548332242134	0.000629103325918878	MSTRG.10934	Zm00001d024674	GRMZM2G003765	Multiple organellar RNA editing factor 9 chloroplastic	[source:homolog]
chr8	170466437	170472592	3.2640861943418997	0.0006626732491237469	MSTRG.56168	Zm00001d012229	GRMZM2G092945	Amino acid permease 6	[source:homolog]
chr5	201445239	201460140	1.53660572643848	0.0006760633410140429	MSTRG.40137	Zm00001d017607	GRMZM2G702159	 protein; Pentatricopeptide (PPR) repeat-containing protein-like	[source:homolog]
chr9	28548350	28783383	1.4993398461986598	0.000678562173987442	MSTRG.57795	Zm00001d045606	GRMZM2G052389	Peroxisomal acyl-coenzyme A oxidase 1	[source:homolog]
chr2	16390038	16394502	-1.35771355482384	0.000679012388582083	MSTRG.14075	Zm00001d002595	GRMZM2G114131	TatD related DNase	[source:homolog]
chr2	50474285	50483901	-1.2642043748014098	0.00068179668267949	MSTRG.15441	Zm00001d003616	GRMZM2G323844	Zinc finger CCCH domain-containing protein 28	[source:homolog]
chr2	50474285	50483901	-1.2642043748014098	0.00068179668267949	MSTRG.15441	Zm00001d003616	GRMZM2G021834	Zinc finger CCCH domain-containing protein 28	[source:homolog]
chr5	193510082	193511749	3.03156145313692	0.000685090714760136	MSTRG.39829	Zm00001d017353	GRMZM2G178509	Putative GEM-like protein 8	[source:homolog]
chr2	18830491	18834922	-2.2436306916806603	0.000685090714760136	MSTRG.14133	Zm00001d002669	GRMZM2G041506	BZIP transcription factor	[source:homolog]
chr2	5364267	5539649	1.90766952704804	0.0006855713527692991	MSTRG.13417	Zm00001d002069	GRMZM2G055752	DNA topoisomerase 2	[source:homolog]
chr4	173753429	173755515	-1.90361316970406	0.000687273670078371	MSTRG.31697	Zm00001d051887	GRMZM2G473411	Calmodulin-binding receptor-like cytoplasmic kinase 2	[source:homolog]
chr1	116852170	116933058	1.6869630103455902	0.000688025249811842	MSTRG.3529	Zm00001d030253	GRMZM2G107851	(Z)-3-hexen-1-ol acetyltransferase	[source:homolog]
chr2	42239219	42459436	3.03628308204665	0.000688028041831265	MSTRG.15225	Zm00001d003380	GRMZM2G107003	Gibberellin-regulated protein 14	[source:homolog]
chr8	165317425	165500704	1.22748539328903	0.000692951929787962	MSTRG.55774	Zm00001d011969	GRMZM2G134073	NAC domain containing protein 84	[source:homolog]
chr7	135317302	135321287	1.5421169552318899	0.000715464386432372	MSTRG.49345	Zm00001d020881	GRMZM2G151407	Probable WRKY transcription factor 34	[source:homolog]
chr10	96586176	96613900	-1.19545869165444	0.000715464386432372	MSTRG.11296	Zm00001d024952	GRMZM5G858454	 aco2;aconitase2: electrophoretic mobility	 [source: characterized gene (MaizeGDB_09082017)]
chr2	205398373	205405014	-1.6907399556046	0.000724090831407604	MSTRG.19083	Zm00001d006351	GRMZM2G105250	Protein argonaute 1	[source:homolog]
chr2	29231339	29542837	2.35610568584173	0.000727946169518857	MSTRG.14689	Zm00001d003016	GRMZM2G441347	 pal2;phenylalanine ammonia lyase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	180147890	180160251	1.88346731352514	0.000729792759383405	MSTRG.39357	Zm00001d016926	GRMZM2G040511	ATATH13  	 [source: RefGen_v3] 
chr9	11788307	11789563	-2.11437543510032	0.000730393479540859	MSTRG.56747	Zm00001d045077	GRMZM2G151913	Putative RING zinc finger domain superfamily protein  	 [source: RefGen_v3] 
chr6	163722836	163934946	-1.3222987785018798	0.0007522339304491191	MSTRG.45696	Zm00001d038755	GRMZM2G101457	Carnitine racemase/ catalytic  	 [source: RefGen_v3] 
chr1	8537684	8791953	-2.85520600184402	0.000756065844032716	MSTRG.248	Zm00001d027601	GRMZM2G057694	cytochrome P450 family 96 subfamily A polypeptide 1	[source:homolog]
chr6	137882042	137884153	-3.85474531027523	0.0007586430156033089	MSTRG.44640	Zm00001d037792	GRMZM2G036436		
chr6	151975768	151979937	1.47003080355038	0.000764336730008376	MSTRG.45208	Zm00001d038224	GRMZM2G153075	F-box protein SKP2A	[source:homolog]
chr7	127586706	127589004	-1.74339091446329	0.000764844340702379	MSTRG.49099	Zm00001d020673	GRMZM2G154752	cytochrome P450 family 76 subfamily C polypeptide 7	[source:homolog]
chr9	38367392	38368180	4.0688929134311005	0.000764945942402029	MSTRG.57971	Zm00001d045772	GRMZM2G167576	 cadtfr12;CCAAT-DR1-transcription factor 12: Locus designated and assigned to a transcription factor family by the GRASSIUS project (Yilmaz et al 2009) 	 which also provided the mappings to the B73_Reference Genome sequence v2 gene models.
chr4	218018224	218293160	-1.1868932457728998	0.000782459808701277	MSTRG.33228	Zm00001d053177	GRMZM2G126190	Actin-7	[source:homolog]
chr8	35560295	35571559	3.04969997447277	0.000782689562918043	MSTRG.51768	Zm00001d009085	GRMZM2G406715		
chr6	93977607	94239781	-1.39553888140241	0.00079778273167914	MSTRG.43282	Zm00001d036608	GRMZM2G428518	Glycosyl hydrolases family 31  protein	[source:homolog]
chr6	93977607	94239781	-1.39553888140241	0.00079778273167914	MSTRG.43282	Zm00001d036609	GRMZM5G874568		
chr2	160778559	161297488	3.1113224575729	0.0008080112208719441	MSTRG.17674	Zm00001d005146	GRMZM2G164440	 csu337;\C2 :	 [source: characterized gene (MaizeGDB_09082017)]
chr1	43770416	43832959	1.3753962659190802	0.000811278466021588	MSTRG.1789	Zm00001d028707	GRMZM2G030880		
chr8	126579527	127013286	1.8587965821888999	0.00081591571307369	MSTRG.54450	Zm00001d010751	GRMZM2G073044	Seed specific protein Bn15D17A  	 [source: RefGen_v3] 
chr2	208457033	208685331	7.51120010979362	0.000818420307247435	MSTRG.19235	Zm00001d006446	GRMZM2G180283	 sm2;salmon silk2: like sm1; silks salmon color with P1-rr and P1-wr	 brown with P1-ww
chr10	34612172	34887613	3.9997835012949503	0.000832564252087613	MSTRG.10028	Zm00001d023990	GRMZM2G080650	Putative alcohol dehydrogenase superfamily protein  	 [source: RefGen_v3] 
chr10	140764146	140836406	-1.29585937012875	0.000835883345316804	MSTRG.12681	Zm00001d026200	GRMZM2G119370	S-norcoclaurine synthase	[source:homolog]
chr7	94829176	94977159	1.72420836434995	0.000852715215562267	MSTRG.48405	Zm00001d020134	GRMZM2G479906	ABC transporter G family member 40	[source:homolog]
chr8	123181666	123185611	-1.1837229465565602	0.000852715215562267	MSTRG.54369	Zm00001d010658	GRMZM2G080731	Transcription factor TGA6	[source:homolog]
chr10	133607600	133612629	-1.2377447461776798	0.0008569233108454599	MSTRG.12527	Zm00001d025911	GRMZM2G017815	Transducin/WD40 repeat-like superfamily protein	[source:homolog]
chr5	193861783	194059704	-1.9961473499651798	0.0008580985622971691	MSTRG.39855	Zm00001d017377	GRMZM2G169967	Beta-expansin 3  	 [source: RefGen_v3] 
chr1	264083071	264086202	3.31668871869175	0.000864822869454512	MSTRG.7438	Zm00001d033490	GRMZM2G043417	Plant cysteine oxidase 2	[source:homolog]
chr10	137257153	137260834	1.21471556086954	0.000869659320002739	MSTRG.12712	Zm00001d026056	GRMZM2G152135	 hyd3;hydroxylase3: beta-carotene hydroxylase	 [source: characterized gene (MaizeGDB_09082017)]
chr1	201931459	202435066	-2.9008631006527597	0.000878945367525397	MSTRG.5433	Zm00001d031801	GRMZM2G031065	Probable carboxylesterase 2	[source:homolog]
chr2	43898012	43902162	-1.35174793557435	0.0008886920245063369	MSTRG.15274	Zm00001d003423	GRMZM2G065480	Arsenical pump-driving ATPase  	 [source: RefGen_v3] 
chr4	65967241	66092215	-1.2157748649001001	0.0008908048988824019	MSTRG.29417	Zm00001d050106	GRMZM2G075775	ferredoxin-related	[source:homolog]
chr4	20094309	20099934	-1.45056114871941	0.0009162343548728	MSTRG.28255	Zm00001d049197	GRMZM2G160013	ELMO/CED-12 family protein	[source:homolog]
chr6	93366019	93375793	3.4123700109118302	0.000917825546462845	MSTRG.43193	Zm00001d036575	AC205886.3_FG001	Putative ribosomal protein S4 (RPS4A) family protein  	 [source: RefGen_v3] 
chr10	88836429	88842426	1.1805814354322899	0.0009297480061273461	MSTRG.11090	Zm00001d024807	GRMZM2G089484	 mpk6;MAP kinase6:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	218711822	218726109	-1.63628843746139	0.0009306244245225779	MSTRG.41813	Zm00001d018336	GRMZM2G083788	Transmembrane amino acid transporter family protein	[source:homolog]
chr2	29972319	30054698	-1.22063578425444	0.0009375331295122221	MSTRG.14823	Zm00001d003034	GRMZM2G076279	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[source:homolog]
chr2	29972319	30054698	-1.22063578425444	0.0009375331295122221	MSTRG.14823	Zm00001d003035	GRMZM2G702991	Tetratricopeptide repeat (TPR)-like superfamily protein	[source:homolog]
chr3	138092052	138100085	1.18756937872571	0.0009401435749148279	MSTRG.24017	Zm00001d041788	GRMZM2G163514	Protein SUPPRESSOR OF GENE SILENCING 3	[source:homolog]
chr7	177999485	178000798	-3.0235780972738397	0.000940864709917819	MSTRG.53293	Zm00001d022451	GRMZM2G177050	CBL-interacting serine/threonine-protein kinase 11  	 [source: RefGen_v3] 
chr3	177276114	177281835	1.17904584940696	0.00094259864567865	MSTRG.25110	Zm00001d042695	GRMZM2G110922	Serine/threonine-protein kinase SRK2A	[source:homolog]
chr6	162205876	162207609	-6.28608449637465	0.0009437991623977089	MSTRG.45828	Zm00001d038665	GRMZM2G009400	Tyrosine/DOPA decarboxylase 1  	 [source: RefGen_v3] 
chr8	130294789	130459140	1.7568542320981801	0.000948812970851058	MSTRG.54544	Zm00001d010849	AC208327.4_FG002		
chr4	151821912	151825605	1.5005665752858799	0.000950916386919309	MSTRG.30961	Zm00001d051288	GRMZM2G006219	Vesicle-associated protein 1-1	[source:homolog]
chr6	169464744	169465894	-1.19358189843123	0.000957741440838806	MSTRG.46143	Zm00001d039064	AC188023.3_FG005	DUF3143 family protein	[source:homolog]
chr2	140441167	140444057	4.16327264587578	0.0009725726495256609	MSTRG.17232	Zm00001d004805	GRMZM2G006985	CONTAINS InterPro DOMAIN/s: Endoribonuclease XendoU (InterPro:IPR018998); Has 943 Blast hits to 770 proteins in 162 species: Archae - 0; Bacteria - 61; Metazoa - 472; Fungi - 40; Plants - 78; Viruses - 35; Other Eukaryotes - 257 (source: NCBI BLink).	[source:homolog]
